id,label
2009,1.0
2010,0.999
2011,0.8926
2012,0.0
2013,0.02328
2014,0.00011784
2015,1.0
2016,0.003122
2017,3.4e-05
2018,0.0
2019,0.0
2020,3.79e-05
2021,5.74e-05
2022,1.75e-05
2023,0.01142
2024,1.57e-05
2025,0.0
2026,0.000444
2027,0.0007405
2028,4.685e-05
2029,0.0
2030,0.001289
2031,0.1486
2032,2.563e-05
2033,1.0
2034,6.92e-05
2035,1.0
2036,0.0
2037,0.0002099
2038,1.0
2039,0.0
2040,1.0
2041,1.0
2042,0.999
2043,0.136
2044,0.0
2045,1.0
2046,0.998
2047,0.0
2048,5.97e-05
2049,0.0
2050,1.0
2051,1.85e-05
2052,0.9707
2053,0.0
2054,0.998
2055,1.0
2056,1.0
2057,1.0
2058,0.00468
2059,1.0
2060,0.998
2061,1.0
2062,1.0
2063,0.996
2064,1.0
2065,1.0
2066,8.61e-05
2067,1.0
2068,2.587e-05
2069,1.0
2070,1.0
2071,1.0
2072,0.0
2073,0.0
2074,0.0
2075,0.0
2076,2.563e-05
2077,0.999
2078,1.0
2079,0.000521
2080,0.994
2081,0.999
2082,0.9727
2083,1.0
2084,1.0
2085,0.998
2086,1.0
2087,0.0
2088,0.0009294
2089,0.0
2090,0.0
2091,1.0
2092,1.0
2093,0.0
2094,0.001748
2095,1.0
2096,0.0
2097,0.06082
2098,0.921
2099,1.0
2100,0.0003252
2101,1.0
2102,1.0
2103,1.0
2104,1.0
2105,0.0
2106,7.665e-05
2107,1.0
2108,1.53e-05
2109,0.997
2110,0.993
2111,0.999
2112,0.0
2113,0.0
2114,1.0
2115,4.756e-05
2116,0.0
2117,1.0
2118,0.0
2119,1.0
2120,0.999
2121,0.9395
2122,1.0
2123,1.0
2124,0.976
2125,0.999
2126,1.0
2127,3.296e-05
2128,0.0
2129,1.0
2130,0.0
2131,0.000358
2132,0.0
2133,0.0
2134,1.0
2135,1.0
2136,0.999
2137,0.22
2138,0.995
2139,0.0
2140,0.1866
2141,0.0
2142,7.087e-05
2143,0.999
2144,0.0
2145,0.998
2146,0.999
2147,0.0001432
2148,0.002226
2149,0.0
2150,0.006313
2151,0.0
2152,3.093e-05
2153,0.0002573
2154,1.0
2155,0.998
2156,0.0
2157,1.0
2158,0.995
2159,0.977
2160,0.998
2161,0.0
2162,0.0
2163,1.0
2164,0.0
2165,0.0
2166,0.0
2167,0.0
2168,0.0
2169,0.0
2170,0.0
2171,0.998
2172,2.39e-05
2173,1.0
2174,1.0
2175,0.999
2176,0.9863
2177,0.999
2178,1.0
2179,1.0
2180,0.99
2181,0.0
2182,0.999
2183,0.0
2184,1.0
2185,1.0
2186,1.0
2187,0.0
2188,7.606e-05
2189,1.0
2190,0.0
2191,0.0
2192,0.9717
2193,0.9644
2194,1.0
2195,0.00649
2196,1.0
2197,1.0
2198,1.0
2199,0.981
2200,0.0
2201,0.996
2202,1.0
2203,0.0
2204,0.9893
2205,0.0
2206,0.0003817
2207,0.0
2208,0.0
2209,0.999
2210,1.0
2211,0.998
2212,1.0
2213,0.0
2214,1.0
2215,1.0
2216,0.999
2217,1.0
2218,0.0
2219,0.0
2220,1.0
2221,1.0
2222,1.0
2223,1.0
2224,0.0001489
2225,0.0
2226,1.0
2227,4.333e-05
2228,1.0
2229,1.0
2230,1.0
2231,0.0
2232,1.0
2233,0.0
2234,0.993
2235,0.0
2236,0.4492
2237,0.0
2238,1.0
2239,0.0
2240,1.0
2241,1.0
2242,0.0
2243,0.00259
2244,0.999
2245,0.0
2246,1.0
2247,0.000521
2248,0.0
2249,0.9707
2250,1.0
2251,0.006958
2252,0.0
2253,0.999
2254,1.0
2255,1.0
2256,0.0
2257,0.0004673
2258,1.0
2259,0.994
2260,1.0
2261,0.91
2262,0.001972
2263,1.0
2264,0.04346
2265,0.0
2266,0.0
2267,1.0
2268,0.0008726
2269,0.00254
2270,0.0
2271,1.0
2272,1.0
2273,0.0003328
2274,0.0
2275,1.0
2276,1.0
2277,0.0009184
2278,0.0
2279,4.536e-05
2280,1.0
2281,1.0
2282,0.0
2283,6.71e-05
2284,1.0
2285,1.0
2286,1.0
2287,1.633e-05
2288,0.0
2289,0.0
2290,0.0001124
2291,0.999
2292,5.92e-05
2293,0.0
2294,1.0
2295,1.0
2296,0.0004456
2297,1.0
2298,0.0
2299,5.305e-05
2300,1.0
2301,1.0
2302,0.0
2303,5.305e-05
2304,1.0
2305,0.999
2306,1.0
2307,0.0
2308,0.99
2309,0.0
2310,0.98
2311,1.0
2312,0.0
2313,0.991
2314,5.305e-05
2315,0.991
2316,1.0
2317,0.0
2318,0.0
2319,1.0
2320,0.776
2321,0.0
2322,1.0
2323,0.0
2324,1.0
2325,0.998
2326,0.05078
2327,1.0
2328,3.564e-05
2329,0.0
2330,0.0
2331,0.00423
2332,0.0
2333,0.995
2334,0.998
2335,0.0
2336,1.0
2337,0.0
2338,0.0
2339,1.0
2340,0.982
2341,0.0
2342,0.999
2343,3.24e-05
2344,0.0
2345,1.0
2346,0.0
2347,0.0996
2348,0.0
2349,0.0
2350,1.0
2351,1.0
2352,0.0
2353,0.0
2354,0.0
2355,1.0
2356,0.0003004
2357,1.0
2358,1.0
2359,1.0
2360,0.0
2361,0.00011593
2362,1.0
2363,0.0
2364,0.0
2365,0.999
2366,1.0
2367,0.0
2368,1.0
2369,0.0
2370,0.0002201
2371,0.0
2372,1.0
2373,1.0
2374,1.0
2375,0.0
2376,1.0
2377,5.394e-05
2378,1.0
2379,0.0
2380,0.0
2381,1.0
2382,2.193e-05
2383,1.0
2384,1.0
2385,0.998
2386,1.0
2387,0.0001273
2388,1.0
2389,1.0
2390,0.00428
2391,1.0
2392,0.0
2393,1.0
2394,0.0
2395,0.0
2396,0.0
2397,0.0
2398,1.0
2399,0.0002759
2400,1.0
2401,0.0
2402,1.0
2403,1.0
2404,1.0
2405,0.0
2406,1.0
2407,0.0
2408,5.066e-05
2409,1.0
2410,0.2603
2411,1.633e-05
2412,1.0
2413,0.0
2414,0.001507
2415,1.967e-05
2416,1.0
2417,0.00089
2418,0.0
2419,6.306e-05
2420,1.0
2421,0.0
2422,1.0
2423,0.02528
2424,0.002735
2425,0.0
2426,0.0
2427,7.784e-05
2428,0.999
2429,0.0
2430,1.0
2431,0.998
2432,0.998
2433,1.0
2434,0.00181
2435,0.0003471
2436,0.000646
2437,1.0
2438,1.0
2439,0.0
2440,0.0
2441,0.001125
2442,1.0
2443,1.92e-05
2444,1.0
2445,1.0
2446,0.000836
2447,1.0
2448,1.0
2449,0.001454
2450,1.0
2451,1.0
2452,1.0
2453,0.0
2454,1.67e-05
2455,0.004265
2456,0.998
2457,0.999
2458,0.0
2459,1.0
2460,0.0
2461,1.62e-05
2462,1.0
2463,0.00010806
2464,0.999
2465,1.0
2466,0.993
2467,1.0
2468,0.863
2469,1.0
2470,1.0
2471,1.0
2472,1.0
2473,0.05533
2474,1.0
2475,0.0
2476,1.0
2477,0.0
2478,1.0
2479,0.0
2480,0.0
2481,1.0
2482,1.0
2483,1.0
2484,1.0
2485,0.0
2486,0.0
2487,1.0
2488,0.0009003
2489,1.0
2490,1.0
2491,1.0
2492,0.0
2493,0.0
2494,1.0
2495,0.0005884
2496,0.745
2497,1.88e-05
2498,1.0
2499,3.004e-05
2500,0.0
2501,0.0
2502,5.52e-05
2503,0.001513
2504,0.995
2505,1.0
2506,1.0
2507,0.997
2508,0.0003612
2509,1.0
2510,0.997
2511,1.0
2512,0.002674
2513,0.0
2514,0.999
2515,1.0
2516,0.0
2517,0.0
2518,1.0
2519,0.0
2520,1.0
2521,1.0
2522,0.0
2523,1.0
2524,0.00508
2525,0.996
2526,0.0
2527,0.999
2528,0.002855
2529,1.0
2530,0.0001324
2531,0.0
2532,1.0
2533,1.0
2534,0.0
2535,0.0
2536,1.836e-05
2537,1.0
2538,0.001004
2539,1.0
2540,0.0
2541,1.0
2542,5.52e-05
2543,1.0
2544,0.995
2545,0.0
2546,0.999
2547,1.0
2548,0.0
2549,0.0
2550,1.62e-05
2551,0.0
2552,1.0
2553,9.61e-05
2554,0.0
2555,1.0
2556,1.0
2557,0.0
2558,0.0
2559,1.0
2560,1.0
2561,1.0
2562,1.0
2563,0.0
2564,0.0
2565,0.000202
2566,1.0
2567,0.0
2568,1.0
2569,1.0
2570,1.0
2571,0.0
2572,0.009125
2573,0.999
2574,0.0
2575,1.0
2576,0.0
2577,1.0
2578,0.0
2579,1.0
2580,0.0
2581,1.0
2582,1.0
2583,1.0
2584,0.0
2585,3.27e-05
2586,0.0003753
2587,0.0
2588,0.0002341
2589,0.995
2590,1.0
2591,0.0
2592,4.72e-05
2593,0.01744
2594,1.0
2595,0.003086
2596,0.000966
2597,2.23e-05
2598,0.994
2599,1.0
2600,0.9614
2601,0.992
2602,1.0
2603,0.0
2604,5.263e-05
2605,1.0
2606,0.999
2607,0.02988
2608,5.6e-05
2609,0.999
2610,0.0
2611,0.0001782
2612,1.0
2613,1.0
2614,1.0
2615,0.9395
2616,0.999
2617,1.0
2618,0.0
2619,0.0
2620,0.0
2621,0.0
2622,0.00010556
2623,0.0
2624,1.0
2625,3.32e-05
2626,0.997
2627,0.999
2628,1.0
2629,0.999
2630,0.0
2631,0.001484
2632,0.0002201
2633,0.00634
2634,1.0
2635,1.0
2636,0.1447
2637,0.0
2638,1.0
2639,0.0
2640,0.0
2641,0.998
2642,1.0
2643,1.0
2644,1.0
2645,0.99
2646,0.0
2647,0.007034
2648,1.0
2649,0.0
2650,0.0
2651,1.0
2652,0.0
2653,0.0
2654,0.993
2655,0.0
2656,0.998
2657,0.1
2658,0.000943
2659,0.995
2660,0.0
2661,1.0
2662,0.0002613
2663,1.0
2664,0.998
2665,9.394e-05
2666,0.002068
2667,0.0007153
2668,1.82e-05
2669,0.0
2670,0.0
2671,0.997
2672,0.0
2673,1.0
2674,0.0
2675,4.3e-05
2676,0.0
2677,0.994
2678,1.0
2679,1.0
2680,1.0
2681,0.00011593
2682,0.997
2683,1.0
2684,1.0
2685,0.0
2686,0.001518
2687,0.0
2688,0.0
2689,0.998
2690,0.0
2691,1.0
2692,1.0
2693,0.0
2694,0.0
2695,1.0
2696,0.0
2697,1.0
2698,0.0
2699,0.0
2700,1.0
2701,5.56e-05
2702,1.0
2703,0.0993
2704,1.0
2705,0.0
2706,0.0006747
2707,0.000591
2708,0.0
2709,1.0
2710,1.0
2711,0.0
2712,0.9883
2713,0.0003004
2714,0.942
2715,0.0
2716,1.0
2717,1.0
2718,1.0
2719,1.0
2720,1.0
2721,1.0
2722,1.0
2723,0.0
2724,1.0
2725,9.69e-05
2726,0.0001064
2727,1.0
2728,0.02817
2729,1.866e-05
2730,1.0
2731,0.0
2732,1.0
2733,0.0
2734,0.0
2735,0.0
2736,0.0
2737,1.0
2738,1.0
2739,1.0
2740,0.999
2741,0.0
2742,0.0
2743,1.0
2744,1.0
2745,1.0
2746,0.0
2747,0.00145
2748,1.0
2749,0.0
2750,0.0001513
2751,0.999
2752,1.0
2753,0.0384
2754,0.00010157
2755,0.996
2756,1.0
2757,1.0
2758,0.0003877
2759,1.0
2760,0.0
2761,0.975
2762,0.0
2763,0.999
2764,0.08575
2765,6.16e-05
2766,1.0
2767,0.999
2768,1.0
2769,0.0
2770,1.0
2771,1.0
2772,0.8247
2773,0.002075
2774,1.0
2775,1.0
2776,0.98
2777,0.997
2778,1.0
2779,0.0
2780,0.0
2781,0.0003753
2782,0.0
2783,0.0
2784,6.92e-05
2785,0.0
2786,0.9395
2787,0.994
2788,1.0
2789,1.0
2790,0.0
2791,0.996
2792,0.999
2793,0.0
2794,1.62e-05
2795,0.999
2796,0.999
2797,0.001688
2798,0.9697
2799,0.0001273
2800,0.997
2801,0.999
2802,0.999
2803,0.0001972
2804,1.0
2805,0.0
2806,1.0
2807,5.56e-05
2808,0.0
2809,0.0004187
2810,3.03e-05
2811,7.427e-05
2812,0.0001713
2813,1.0
2814,0.0
2815,0.0
2816,0.0001549
2817,0.0
2818,0.0006
2819,0.0002252
2820,1.0
2821,0.0093
2822,1.0
2823,0.0
2824,0.999
2825,0.0
2826,1.0
2827,1.0
2828,0.0
2829,1.0
2830,1.0
2831,0.0001442
2832,1.0
2833,0.995
2834,1.0
2835,0.994
2836,0.0001205
2837,0.0
2838,0.0
2839,0.0002149
2840,0.0
2841,0.0
2842,1.0
2843,0.999
2844,1.0
2845,1.0
2846,0.993
2847,1.0
2848,0.0
2849,0.0
2850,0.0
2851,3.27e-05
2852,0.0
2853,0.0
2854,0.0001224
2855,1.0
2856,1.0
2857,0.0
2858,0.0
2859,0.0
2860,0.993
2861,1.0
2862,1.0
2863,0.0
2864,1.0
2865,0.0001911
2866,0.0
2867,1.0
2868,1.0
2869,0.02759
2870,1.0
2871,1.0
2872,0.0
2873,0.0
2874,0.0
2875,1.0
2876,0.999
2877,1.0
2878,1.0
2879,1.0
2880,0.0
2881,1.0
2882,0.999
2883,2.82e-05
2884,0.999
2885,1.0
2886,0.0
2887,0.0
2888,0.00803
2889,1.0
2890,0.001708
2891,0.999
2892,1.0
2893,0.0
2894,0.979
2895,1.0
2896,0.0
2897,0.0
2898,3.916e-05
2899,0.996
2900,1.0
2901,0.0
2902,0.0
2903,0.02242
2904,0.994
2905,1.0
2906,6.4e-05
2907,0.998
2908,0.00054
2909,0.0002166
2910,1.0
2911,1.0
2912,1.0
2913,1.0
2914,0.003136
2915,0.0
2916,1.0
2917,0.0
2918,0.0351
2919,1.0
2920,0.0
2921,0.006264
2922,0.0002694
2923,1.0
2924,1.0
2925,1.0
2926,0.981
2927,1.0
2928,1.0
2929,0.06107
2930,0.000289
2931,1.0
2932,0.0
2933,3.35e-05
2934,0.000236
2935,0.0
2936,1.0
2937,2.044e-05
2938,0.0
2939,1.0
2940,1.0
2941,0.0
2942,0.0
2943,7.373e-05
2944,0.0
2945,1.0
2946,1.0
2947,0.0002415
2948,1.0
2949,0.998
2950,0.996
2951,1.0
2952,1.0
2953,0.0
2954,0.0
2955,0.0007067
2956,1.0
2957,0.0
2958,0.999
2959,0.004364
2960,0.002342
2961,0.9893
2962,0.0
2963,0.0003502
2964,1.0
2965,0.0001234
2966,0.0
2967,0.0
2968,4.196e-05
2969,0.981
2970,0.0
2971,1.0
2972,1.0
2973,0.009094
2974,0.999
2975,1.0
2976,0.0
2977,0.0
2978,0.0009623
2979,0.0014715
2980,3.62e-05
2981,1.0
2982,0.997
2983,0.0
2984,1.0
2985,0.002493
2986,0.0006194
2987,0.0
2988,1.0
2989,6.11e-05
2990,1.0
2991,0.0
2992,1.0
2993,0.0
2994,1.955e-05
2995,0.0
2996,1.0
2997,0.0004883
2998,1.0
2999,0.0
3000,0.999
3001,0.999
3002,1.0
3003,0.0
3004,0.0006876
3005,1.59e-05
3006,0.998
3007,1.0
3008,0.0
3009,1.0
3010,0.02716
3011,1.0
3012,0.0
3013,0.001289
3014,7.844e-05
3015,0.545
3016,1.0
3017,0.001942
3018,1.0
3019,1.0
3020,1.0
3021,1.0
3022,7.427e-05
3023,0.000429
3024,1.0
3025,0.0
3026,0.0001264
3027,0.0
3028,1.0
3029,0.996
3030,0.003458
3031,0.0
3032,1.0
3033,0.0
3034,1.82e-05
3035,0.0001293
3036,0.0
3037,1.0
3038,1.0
3039,0.999
3040,0.0
3041,1.0
3042,0.0
3043,1.0
3044,1.0
3045,0.999
3046,0.0
3047,0.0
3048,0.0
3049,0.1478
3050,0.9863
3051,0.998
3052,1.0
3053,0.000557
3054,0.001775
3055,0.09283
3056,5.83e-05
3057,0.994
3058,2.09e-05
3059,0.994
3060,0.999
3061,1.0
3062,1.0
3063,0.0
3064,0.995
3065,1.0
3066,1.0
3067,0.0
3068,0.999
3069,0.999
3070,1.0
3071,0.0001409
3072,1.0
3073,1.0
3074,1.0
3075,1.0
3076,1.0
3077,0.0
3078,1.0
3079,0.0
3080,0.0003936
3081,0.000278
3082,0.9893
3083,1.0
3084,0.0
3085,1.0
3086,0.841
3087,0.0
3088,0.0
3089,1.0
3090,0.0
3091,0.0
3092,1.0
3093,0.0
3094,1.0
3095,0.998
3096,1.0
3097,0.0
3098,0.0
3099,1.0
3100,0.0
3101,1.0
3102,0.998
3103,1.0
3104,0.000236
3105,1.0
3106,0.0
3107,2.646e-05
3108,0.0
3109,0.991
3110,1.0
3111,0.00116
3112,1.0
3113,0.0
3114,1.0
3115,0.999
3116,1.0
3117,1.0
3118,0.0004
3119,1.0
3120,1.0
3121,2.13e-05
3122,0.0
3123,8.22e-05
3124,1.0
3125,1.0
3126,0.00785
3127,0.0
3128,1.0
3129,0.996
3130,0.002832
3131,0.0
3132,0.0
3133,1.0
3134,1.0
3135,0.0
3136,0.98
3137,0.999
3138,1.0
3139,1.0
3140,0.914
3141,1.0
3142,0.1542
3143,1.0
3144,0.0
3145,0.998
3146,0.0
3147,1.0
3148,1.0
3149,1.0
3150,0.998
3151,1.0
3152,0.997
3153,0.0
3154,0.003752
3155,0.9707
3156,1.0
3157,0.997
3158,0.0001687
3159,0.999
3160,0.991
3161,0.0
3162,0.991
3163,0.0
3164,0.0
3165,2.176e-05
3166,1.0
3167,0.0
3168,0.0002866
3169,0.0
3170,0.999
3171,0.0
3172,0.0
3173,0.00215
3174,0.001095
3175,0.0
3176,1.0
3177,0.0
3178,1.0
3179,0.0001897
3180,7.427e-05
3181,1.0
3182,1.0
3183,0.0
3184,1.0
3185,0.04956
3186,0.0
3187,1.0
3188,0.0001572
3189,0.999
3190,4.333e-05
3191,0.0001513
3192,1.0
3193,0.0
3194,0.0
3195,0.993
3196,1.0
3197,0.00871
3198,1.0
3199,0.0
3200,1.0
3201,1.0
3202,0.0
3203,0.999
3204,0.998
3205,0.0
3206,1.0
3207,0.0
3208,0.0
3209,1.0
3210,0.934
3211,0.01282
3212,1.0
3213,0.0
3214,0.00401
3215,0.999
3216,1.0
3217,0.999
3218,0.0
3219,0.0
3220,0.0
3221,0.0003638
3222,0.975
3223,1.0
3224,1.0
3225,0.0
3226,0.999
3227,0.0
3228,0.006
3229,0.999
3230,0.0
3231,0.0
3232,3.123e-05
3233,0.0002804
3234,0.01845
3235,1.0
3236,0.0
3237,1.0
3238,1.0
3239,0.998
3240,0.9893
3241,1.0
3242,0.0
3243,1.0
3244,0.999
3245,0.999
3246,8.68e-05
3247,1.0
3248,0.999
3249,0.000804
3250,0.0008526
3251,0.0
3252,0.9863
3253,1.0
3254,1.0
3255,0.0
3256,3.535e-05
3257,3.05e-05
3258,1.0
3259,0.7207
3260,1.0
3261,0.998
3262,1.0
3263,7.546e-05
3264,0.75
3265,5.69e-05
3266,9.096e-05
3267,0.00258
3268,0.0
3269,0.992
3270,0.05127
3271,0.0
3272,1.0
3273,0.999
3274,1.0
3275,0.0974
3276,0.998
3277,1.0
3278,0.0005617
3279,0.9873
3280,5.066e-05
3281,0.0007734
3282,0.0
3283,0.0
3284,0.998
3285,0.0
3286,2.176e-05
3287,1.0
3288,1.0
3289,0.02919
3290,0.00468
3291,0.998
3292,0.999
3293,1.0
3294,1.0
3295,0.0
3296,0.0
3297,7.427e-05
3298,0.998
3299,0.00089
3300,0.0
3301,1.0
3302,1.0
3303,1.0
3304,0.999
3305,0.0007234
3306,0.0
3307,5.436e-05
3308,1.0
3309,1.0
3310,0.995
3311,3.195e-05
3312,0.991
3313,0.0
3314,1.0
3315,1.0
3316,5.56e-05
3317,0.998
3318,0.0004091
3319,0.000166
3320,0.01553
3321,1.0
3322,0.0
3323,1.0
3324,0.0
3325,0.999
3326,0.0
3327,1.0
3328,1.0
3329,0.999
3330,0.0
3331,1.0
3332,0.002296
3333,0.0
3334,1.0
3335,0.007175
3336,1.0
3337,0.671
3338,0.998
3339,1.0
3340,1.0
3341,0.01049
3342,0.0
3343,0.00502
3344,1.0
3345,0.959
3346,0.992
3347,0.0
3348,0.000654
3349,0.0
3350,0.0
3351,1.0
3352,0.0
3353,0.0
3354,0.999
3355,0.3826
3356,1.0
3357,1.0
3358,0.999
3359,1.0
3360,0.0
3361,1.0
3362,1.0
3363,1.0
3364,1.0
3365,0.9688
3366,1.0
3367,1.0
3368,6.866e-05
3369,0.0
3370,8.61e-05
3371,9.91e-05
3372,1.0
3373,0.2905
3374,1.0
3375,1.0
3376,3.71e-05
3377,0.0
3378,1.0
3379,0.0
3380,1.0
3381,0.0001072
3382,0.0
3383,1.0
3384,0.998
3385,1.0
3386,0.0
3387,0.0
3388,0.0
3389,0.0
3390,2.09e-05
3391,1.0
3392,0.0001768
3393,0.0
3394,2.337e-05
3395,1.0
3396,0.999
3397,0.0
3398,0.0001609
3399,1.0
3400,1.0
3401,1.0
3402,0.0
3403,1.794e-05
3404,0.0
3405,0.0002472
3406,4.685e-05
3407,1.0
3408,1.0
3409,0.998
3410,1.0
3411,0.004055
3412,0.977
3413,1.0
3414,1.0
3415,4.536e-05
3416,1.0
3417,1.0
3418,1.88e-05
3419,1.0
3420,1.0
3421,1.0
3422,1.0
3423,0.0
3424,0.999
3425,1.0
3426,0.999
3427,1.0
3428,5.186e-05
3429,0.0
3430,0.999
3431,0.0004032
3432,1.0
3433,1.0
3434,1.0
3435,1.0
3436,1.0
3437,0.998
3438,2.176e-05
3439,0.0
3440,0.001193
3441,1.0
3442,0.998
3443,0.0
3444,0.0
3445,1.0
3446,1.0
3447,0.0
3448,0.0
3449,0.0
3450,0.0004
3451,0.0
3452,1.0
3453,0.0
3454,1.0
3455,1.0
3456,0.0
3457,0.0
3458,0.0
3459,0.997
3460,0.02737
3461,0.0
3462,0.0
3463,1.88e-05
3464,1.0
3465,0.5073
3466,0.001044
3467,1.0
3468,1.0
3469,1.0
3470,0.9395
3471,1.0
3472,2.63e-05
3473,0.0
3474,0.0
3475,0.0004547
3476,0.0
3477,0.007782
3478,1.0
3479,1.0
3480,1.91e-05
3481,0.1434
3482,1.0
3483,8.61e-05
3484,0.9893
3485,1.0
3486,1.0
3487,0.002823
3488,1.0
3489,0.0
3490,1.0
3491,1.0
3492,0.0
3493,0.0
3494,0.997
3495,1.0
3496,0.0
3497,1.0
3498,0.0
3499,0.0
3500,0.9336
3501,0.0
3502,0.0
3503,0.0003726
3504,1.0
3505,0.999
3506,0.994
3507,1.0
3508,0.999
3509,1.0
3510,0.0
3511,0.997
3512,1.0
3513,0.0
3514,5.066e-05
3515,1.0
3516,0.0
3517,0.0007887
3518,0.0
3519,1.0
3520,1.0
3521,0.992
3522,1.0
3523,1.0
3524,1.0
3525,2.486e-05
3526,1.0
3527,1.0
3528,0.983
3529,1.0
3530,0.993
3531,0.00518
3532,1.0
3533,0.0
3534,0.992
3535,1.0
3536,1.0
3537,0.4082
3538,0.998
3539,0.996
3540,4.756e-05
3541,0.0
3542,0.998
3543,2.67e-05
3544,0.945
3545,2.587e-05
3546,1.0
3547,7.373e-05
3548,0.0
3549,0.0004408
3550,0.997
3551,0.0
3552,1.0
3553,0.000342
3554,1.0
3555,0.0
3556,0.0
3557,1.0
3558,1.0
3559,0.0
3560,0.0
3561,0.0
3562,1.0
3563,1.0
3564,0.001461
3565,0.0
3566,0.0002378
3567,1.0
3568,1.0
3569,1.0
3570,1.0
3571,1.0
3572,1.0
3573,0.0
3574,1.0
3575,0.0
3576,0.0
3577,0.0006046
3578,3.05e-05
3579,0.000358
3580,1.0
3581,0.004505
3582,1.0
3583,0.0001334
3584,0.0
3585,1.0
3586,6.16e-05
3587,0.999
3588,1.0
3589,0.0
3590,0.0
3591,9.096e-05
3592,0.996
3593,1.0
3594,0.0
3595,1.0
3596,0.92
3597,0.0001234
3598,0.0601
3599,0.01277
3600,1.0
3601,1.0
3602,4.137e-05
3603,0.0
3604,0.0
3605,0.0
3606,1.0
3607,0.0
3608,1.0
3609,0.0
3610,1.0
3611,5.6e-05
3612,0.0
3613,1.0
3614,0.0001713
3615,0.996
3616,6.81e-05
3617,0.0
3618,0.0
3619,0.8687
3620,0.0001636
3621,1.0
3622,0.0
3623,0.994
3624,0.0
3625,0.03366
3626,1.0
3627,0.996
3628,0.0
3629,0.0
3630,0.999
3631,0.999
3632,1.0
3633,1.0
3634,1.0
3635,3.07e-05
3636,0.0
3637,0.782
3638,0.0
3639,0.0
3640,0.4475
3641,1.0
3642,0.87
3643,4.613e-05
3644,0.0
3645,0.984
3646,0.9854
3647,7.606e-05
3648,1.0
3649,0.0
3650,1.0
3651,0.04263
3652,0.0
3653,1.0
3654,0.0
3655,1.0
3656,4.65e-05
3657,0.0
3658,1.0
3659,1.0
3660,0.005573
3661,0.999
3662,0.01025
3663,0.003914
3664,1.0
3665,0.0
3666,0.0
3667,0.001362
3668,0.006878
3669,0.999
3670,3.65e-05
3671,7.087e-05
3672,0.0004222
3673,0.0
3674,1.0
3675,1.0
3676,1.0
3677,0.999
3678,0.0
3679,0.001755
3680,0.997
3681,0.0
3682,1.0
3683,0.0
3684,0.4443
3685,1.776e-05
3686,0.0
3687,0.00445
3688,1.0
3689,0.002562
3690,1.0
3691,0.0001398
3692,0.0
3693,0.999
3694,0.0
3695,4.166e-05
3696,0.001377
3697,1.0
3698,0.0
3699,0.000166
3700,0.0
3701,1.0
3702,0.0
3703,0.0002632
3704,0.0
3705,0.0
3706,1.0
3707,1.0
3708,0.996
3709,0.0002149
3710,1.0
3711,0.004265
3712,0.0
3713,0.999
3714,0.1821
3715,1.0
3716,1.0
3717,1.0
3718,0.996
3719,1.0
3720,0.0
3721,2.39e-05
3722,1.0
3723,0.0
3724,0.002674
3725,0.0
3726,6.06e-05
3727,0.0
3728,0.0
3729,0.0
3730,0.0002252
3731,0.0
3732,0.0003936
3733,6.604e-05
3734,1.0
3735,0.847
3736,1.0
3737,0.0
3738,6.974e-05
3739,0.997
3740,0.0
3741,1.0
3742,1.0
3743,0.0
3744,1.0
3745,0.0
3746,0.0
3747,0.01501
3748,2.13e-05
3749,0.995
3750,0.997
3751,1.0
3752,1.0
3753,5.263e-05
3754,0.998
3755,0.997
3756,1.0
3757,0.903
3758,1.0
3759,0.0
3760,0.0
3761,0.999
3762,0.0
3763,0.0
3764,5.65e-05
3765,1.0
3766,1.7e-05
3767,0.0
3768,0.9404
3769,0.0
3770,1.0
3771,0.999
3772,1.0
3773,0.00393
3774,0.999
3775,1.0
3776,2.09e-05
3777,0.000591
3778,1.0
3779,0.0
3780,1.0
3781,0.0003877
3782,0.1007
3783,1.0
3784,1.0
3785,1.0
3786,0.0
3787,1.0
3788,1.0
3789,1.0
3790,0.0
3791,0.0
3792,1.0
3793,1.0
3794,1.0
3795,0.999
3796,0.0
3797,0.999
3798,0.0005746
3799,1.0
3800,0.994
3801,1.0
3802,0.99
3803,1.0
3804,8.82e-05
3805,1.0
3806,1.0
3807,1.0
3808,0.999
3809,0.944
3810,1.0
3811,1.0
3812,1.0
3813,1.0
3814,1.0
3815,6.5e-05
3816,1.0
3817,0.999
3818,1.0
3819,0.999
3820,1.0
3821,8.48e-05
3822,0.0
3823,1.0
3824,0.00919
3825,0.000342
3826,1.0
3827,1.0
3828,1.0
3829,1.0
3830,0.0
3831,0.0
3832,0.0
3833,1.0
3834,0.0
3835,0.0
3836,1.0
3837,0.0544
3838,1.0
3839,0.0
3840,2.843e-05
3841,0.0
3842,0.0
3843,0.0
3844,1.0
3845,5.025e-05
3846,0.873
3847,0.0
3848,0.977
3849,1.0
3850,0.0
3851,0.003246
3852,0.000555
3853,2.354e-05
3854,0.001164
3855,1.0
3856,0.0
3857,0.0
3858,1.0
3859,0.0
3860,0.999
3861,0.0
3862,1.0
3863,0.0001039
3864,0.0
3865,7.373e-05
3866,0.0
3867,1.0
3868,3.296e-05
3869,0.0001168
3870,3.594e-05
3871,0.000255
3872,0.0
3873,0.0
3874,1.0
3875,1.0
3876,0.0001334
3877,1.0
3878,0.0
3879,0.0
3880,0.0
3881,0.0002472
3882,1.0
